"PVWatts Hourly PV Performance Data"
"Requested Location","San Diego"
"Location","Lat, Lng: 32.73, -117.18"
"Latitude (DD)","32.73"
"Longitude (DD)","-117.18"
"Elevation (m)","24"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","15.90"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","21","12","905","137","18","4","0.12","1031.778","35.841","3339.587","3205.398"
"4","21","13","917","116","18","4.1","0.12","952.643","34.256","3118.976","2992.604"
"4","21","14","35","299","17","4.3","0.12","319.661","22.282","1070.309","1016.53"
"4","21","15","0","144","16","4.1","0.12","137.346","18.339","458.942","426.825"
"4","21","16","0","113","15","3.7","0.12","107.427","16.947","362.56","333.858"
"4","21","17","415","54","14","3.1","0.12","106.97","15.976","283.338","257.444"
"4","21","18","0","0","13","2.6","0.12","0","13","0","0"
"4","21","19","0","0","13","2.6","0.12","0","13","0","0"
"4","21","20","0","0","13","2.6","0.12","0","13","0","0"
"4","21","21","0","0","13","2.6","0.12","0","13","0","0"
"4","21","22","0","0","13","2.7","0.12","0","13","0","0"
"4","21","23","0","0","13","2.7","0.12","0","13","0","0"
"4","22","0","0","0","13","2.7","0.12","0","13","0","0"
"4","22","1","0","0","13","2.8","0.12","0","13","0","0"
"4","22","2","0","0","13","2.9","0.12","0","13","0","0"
"4","22","3","0","0","13","2.9","0.12","0","13","0","0"
"4","22","4","0","0","13","2.9","0.12","0","13","0","0"
"4","22","5","0","1","13","3","0.12","0.946","13.016","0","0"
"4","22","6","0","62","13","3.4","0.12","58.846","14.117","196.435","173.62"
"4","22","7","0","96","14","3.7","0.12","91.3","15.652","306.117","279.415"
"4","22","8","140","301","15","4.1","0.12","391.798","21.676","1334.341","1271.206"
"4","22","9","109","382","16","4.5","0.12","467.388","23.515","1568.798","1497.355"
"4","22","10","97","437","17","4.9","0.12","525.081","24.998","1744.714","1667.037"
"4","22","11","176","479","17","5.1","0.12","659.763","26.801","2181.696","2088.536"
"4","22","12","248","462","16","5.1","0.12","717.153","26.661","2379.303","2279.14"
"4","22","13","16","288","16","5.1","0.12","292.004","20.335","974.813","924.417"
"4","22","14","225","349","16","5.1","0.12","520.896","23.766","1762.148","1683.854"
"4","22","15","45","236","15","5","0.12","255.43","18.861","871.557","824.82"
"4","22","16","0","120","14","4.8","0.12","114.07","15.774","387.643","358.053"
"4","22","17","0","29","13","4.1","0.12","27.505","13.468","87.802","68.837"
"4","22","18","0","0","12","3.7","0.12","0","12","0","0"
"4","22","19","0","0","12","3.6","0.12","0","12","0","0"
"4","22","20","0","0","12","3.6","0.12","0","12","0","0"
"4","22","21","0","0","12","3.5","0.12","0","12","0","0"
"4","22","22","0","0","12","3.4","0.12","0","12","0","0"
"4","22","23","0","0","12","3.4","0.12","0","12","0","0"
"4","23","0","0","0","12","3.6","0.12","0","12","0","0"
"4","23","1","0","0","12","3.7","0.12","0","12","0","0"
"4","23","2","0","0","12","3.7","0.12","0","12","0","0"
"4","23","3","0","0","11","3.5","0.12","0","11","0","0"
"4","23","4","0","0","11","3.2","0.12","0","11","0","0"
"4","23","5","0","20","11","3.4","0.12","18.733","11.298","37.069","19.901"
"4","23","6","245","96","12","3.7","0.12","150.898","14.685","486.313","453.227"
"4","23","7","52","191","13","3.5","0.12","208.461","16.891","717.095","675.831"
"4","23","8","17","232","14","3.3","0.12","233.865","18.489","791.514","747.613"
"4","23","9","888","123","15","3.3","0.12","872.208","31.804","2894.155","2775.749"
"4","23","10","925","124","16","3.6","0.12","1005.743","34.463","3279.998","3147.92"
"4","23","11","938","124","17","4.1","0.12","1064.403","35.142","3450.949","3312.814"
"4","23","12","934","122","17","4.3","0.12","1045.496","34.331","3403.768","3267.304"
"4","23","13","911","121","17","4.3","0.12","952.406","32.802","3134.748","3007.817"
"4","23","14","874","113","16","4.1","0.12","793.669","29.566","2667.452","2557.079"
"4","23","15","807","101","15","3.7","0.12","583.119","25.596","2009.29","1922.238"
"4","23","16","701","79","14","3.2","0.12","342.176","20.659","1149.792","1093.196"
"4","23","17","450","50","13","2.3","0.12","108.29","15.291","282.861","256.984"
"4","23","18","0","0","12","1.5","0.12","0","12","0","0"
"4","23","19","0","0","12","1.4","0.12","0","12","0","0"
"4","23","20","0","0","12","1.4","0.12","0","12","0","0"
"4","23","21","0","0","12","1.5","0.12","0","12","0","0"
"4","23","22","0","0","11","1.5","0.12","0","11","0","0"
"4","23","23","0","0","11","1.6","0.12","0","11","0","0"
"4","24","0","0","0","11","1.6","0.12","0","11","0","0"
"4","24","1","0","0","11","1.6","0.12","0","11","0","0"
"4","24","2","0","0","12","1.8","0.12","0","12","0","0"
"4","24","3","0","0","12","2","0.12","0","12","0","0"
"4","24","4","0","0","12","1.9","0.12","0","12","0","0"
"4","24","5","121","23","12","2","0.12","17.849","12.364","34.846","17.757"
"4","24","6","532","75","13","2.5","0.12","202.543","17.342","624.557","586.572"
"4","24","7","741","95","15","2.9","0.12","448.557","24.258","1543.273","1472.734"
"4","24","8","829","113","16","3","0.12","680.256","29.798","2296.087","2198.873"
"4","24","9","876","126","17","3.3","0.12","865.907","33.681","2851.984","2735.072"
"4","24","10","915","126","18","3.7","0.12","998.77","36.058","3236.941","3106.389"
"4","24","11","921","132","18","4.2","0.12","1055.737","35.741","3414.449","3277.608"
"4","24","12","915","133","18","4.5","0.12","1037.962","34.742","3373.082","3237.706"
"4","24","13","909","122","18","4.7","0.12","951.645","32.962","3129.964","3003.202"
"4","24","14","874","113","18","4.6","0.12","793.739","30.667","2656.19","2546.216"
"4","24","15","809","101","17","4.4","0.12","584.437","26.607","2005.902","1918.971"
"4","24","16","706","80","16","3.9","0.12","345.283","22.032","1154.576","1097.811"
"4","24","17","459","52","14","3.2","0.12","111.702","16.02","292.376","266.162"
"4","24","18","0","0","13","2.4","0.12","0","13","0","0"
"4","24","19","0","0","13","2.1","0.12","0","13","0","0"
"4","24","20","0","0","13","1.9","0.12","0","13","0","0"
"4","24","21","0","0","13","1.7","0.12","0","13","0","0"
"4","24","22","0","0","13","1.7","0.12","0","13","0","0"
"4","24","23","0","0","13","1.8","0.12","0","13","0","0"
"4","25","0","0","0","13","2","0.12","0","13","0","0"
"4","25","1","0","0","12","1.9","0.12","0","12","0","0"
"4","25","2","0","0","12","1.7","0.12","0","12","0","0"
"4","25","3","0","0","12","1.6","0.12","0","12","0","0"
"4","25","4","0","0","12","1.6","0.12","0","12","0","0"
"4","25","5","70","26","13","1.8","0.12","21.723","13.462","42.629","25.264"
"4","25","6","0","59","14","1.8","0.12","56.03","15.423","185.716","163.281"
"4","25","7","0","60","15","1.6","0.12","56.994","16.508","186.664","164.195"
"4","25","8","0","89","16","1.7","0.12","84.67","18.184","276.22","250.578"
"4","25","9","0","108","17","2.1","0.12","102.946","19.439","333.58","305.906"
"4","25","10","7","192","18","2.8","0.12","190.724","21.963","622.917","584.991"
"4","25","11","10","218","19","3.8","0.12","219.474","22.882","716.078","674.85"
"4","25","12","10","226","19","4.6","0.12","227.039","22.59","742.838","700.662"
"4","25","13","8","209","18","5","0.12","207.691","21.122","683.881","643.794"
"4","25","14","57","327","17","5.2","0.12","363.968","22.35","1222.707","1163.527"
"4","25","15","753","122","16","5","0.12","572.625","24.698","1976.868","1890.965"
"4","25","16","25","148","15","4.4","0.12","149.954","17.457","509.937","476.013"
"4","25","17","0","33","14","3.7","0.12","31.307","14.566","100.234","80.828"
"4","25","18","0","0","14","2.9","0.12","0","14","0","0"
"4","25","19","0","0","13","2.4","0.12","0","13","0","0"
"4","25","20","0","0","13","2.5","0.12","0","13","0","0"
"4","25","21","0","0","13","2.7","0.12","0","13","0","0"
"4","25","22","0","0","13","2.9","0.12","0","13","0","0"
"4","25","23","0","0","12","3","0.12","0","12","0","0"
"4","26","0","0","0","12","3.2","0.12","0","12","0","0"
"4","26","1","0","0","12","3.1","0.12","0","12","0","0"
"4","26","2","0","0","12","3","0.12","0","12","0","0"
"4","26","3","0","0","12","2.9","0.12","0","12","0","0"
"4","26","4","0","0","12","2.6","0.12","0","12","0","0"
"4","26","5","145","26","12","2.7","0.12","21.151","12.393","45.285","27.826"
"4","26","6","0","53","13","2.8","0.12","50.322","14.056","167.036","145.263"
"4","26","7","288","193","14","2.9","0.12","326.875","20.737","1126.635","1070.859"
"4","26","8","209","304","15","3.4","0.12","441.586","23.359","1499.774","1430.777"
"4","26","9","201","392","16","3.9","0.12","559.529","25.792","1870.529","1788.394"
"4","26","10","152","454","16","4.3","0.12","600.329","25.906","1993.127","1906.649"
"4","26","11","922","129","17","4.6","0.12","1054.129","33.774","3435.136","3297.561"
"4","26","12","917","129","16","4.6","0.12","1036.046","32.489","3396.179","3259.984"
"4","26","13","888","130","16","4.5","0.12","940.646","31.185","3114.182","2987.98"
"4","26","14","854","119","16","4.2","0.12","786.963","29.26","2646.427","2536.799"
"4","26","15","798","102","15","3.8","0.12","579.217","25.367","1996.54","1909.94"
"4","26","16","699","78","14","3.3","0.12","341.207","20.534","1147.441","1090.929"
"4","26","17","62","68","13","2.6","0.12","72.025","14.54","228.065","204.129"
"4","26","18","0","0","13","2","0.12","0","13","0","0"
"4","26","19","0","0","12","1.9","0.12","0","12","0","0"
"4","26","20","0","0","12","1.9","0.12","0","12","0","0"
"4","26","21","0","0","12","2.1","0.12","0","12","0","0"
"4","26","22","0","0","12","2.4","0.12","0","12","0","0"
"4","26","23","0","0","12","2.3","0.12","0","12","0","0"
"4","27","0","0","0","12","2.2","0.12","0","12","0","0"
"4","27","1","0","0","12","2.2","0.12","0","12","0","0"
"4","27","2","0","0","12","2.1","0.12","0","12","0","0"
"4","27","3","0","0","12","2.1","0.12","0","12","0","0"
"4","27","4","0","0","12","2.1","0.12","0","12","0","0"
"4","27","5","0","1","12","2.3","0.12","0.946","12.02","0","0"
"4","27","6","0","8","13","2.5","0.12","7.578","13.168","23.164","6.489"
"4","27","7","105","207","13","2.6","0.12","249.225","18.409","857.492","811.253"
"4","27","8","14","226","14","2.7","0.12","225.907","18.796","762.158","719.297"
"4","27","9","32","324","15","2.8","0.12","344.214","22.165","1149.889","1093.289"
"4","27","10","8","205","16","2.8","0.12","204.246","20.244","673.07","633.366"
"4","27","11","0","107","17","2.8","0.12","102.244","19.122","329.025","301.512"
"4","27","12","4","162","17","2.9","0.12","159.105","20.247","518.891","484.651"
"4","27","13","7","190","17","3","0.12","188.352","20.784","618.916","581.131"
"4","27","14","39","309","17","3.1","0.12","331.873","23.572","1106.111","1051.063"
"4","27","15","0","110","16","3.2","0.12","104.7","18.044","346.444","318.314"
"4","27","16","0","51","15","3.3","0.12","48.419","15.934","158.759","137.28"
"4","27","17","0","2","14","3","0.12","1.893","14.038","5.302","0"
"4","27","18","0","0","14","2.8","0.12","0","14","0","0"
"4","27","19","0","0","14","2.3","0.12","0","14","0","0"
"4","27","20","0","0","14","2","0.12","0","14","0","0"
"4","27","21","0","0","13","2","0.12","0","13","0","0"
"4","27","22","0","0","13","1.8","0.12","0","13","0","0"
"4","27","23","0","0","13","1.4","0.12","0","13","0","0"
"4","28","0","0","0","13","0.9","0.12","0","13","0","0"
"4","28","1","0","0","13","0.7","0.12","0","13","0","0"
"4","28","2","0","0","13","0.6","0.12","0","13","0","0"
"4","28","3","0","0","13","0.5","0.12","0","13","0","0"
"4","28","4","0","0","13","0.6","0.12","0","13","0","0"
"4","28","5","107","29","13","1.1","0.12","25.3","13.691","61.661","43.622"
"4","28","6","0","93","14","1.9","0.12","87.932","16.187","296.002","269.659"
"4","28","7","0","149","15","2.5","0.12","141.855","18.132","478.058","445.264"
"4","28","8","12","220","16","2.8","0.12","218.716","20.562","731.864","690.077"
"4","28","9","23","303","17","2.8","0.12","310.975","23.472","1030.447","978.079"
"4","28","10","27","353","17","2.7","0.12","373.083","24.891","1228.451","1169.068"
"4","28","11","20","335","18","2.7","0.12","343.661","25.264","1124.991","1069.274"
"4","28","12","52","424","19","2.8","0.12","470.632","28.78","1532.579","1462.42"
"4","28","13","57","387","20","3","0.12","432.607","28.696","1412.587","1346.679"
"4","28","14","153","358","19","3.1","0.12","473.005","28.379","1565.327","1494.007"
"4","28","15","147","268","18","3","0.12","349.324","25.064","1176.892","1119.336"
"4","28","16","652","91","17","2.8","0.12","336.887","24.017","1119.325","1063.808"
"4","28","17","402","59","16","2.1","0.12","111.65","18.492","300.049","273.562"
"4","28","18","0","0","15","1.4","0.12","0","15","0","0"
"4","28","19","0","0","14","1.1","0.12","0","14","0","0"
"4","28","20","0","0","14","0.9","0.12","0","14","0","0"
"4","28","21","0","0","14","0.6","0.12","0","14","0","0"
"4","28","22","0","0","14","0.4","0.12","0","14","0","0"
"4","28","23","0","0","14","0.2","0.12","0","14","0","0"
"4","29","0","0","0","14","0.1","0.12","0","14","0","0"
"4","29","1","0","0","14","0.3","0.12","0","14","0","0"
"4","29","2","0","0","14","0.5","0.12","0","14","0","0"
"4","29","3","0","0","14","0.6","0.12","0","14","0","0"
"4","29","4","0","0","14","0.7","0.12","0","14","0","0"
"4","29","5","126","31","14","0.9","0.12","27.466","14.797","68.789","50.497"
"4","29","6","0","35","15","1","0.12","33.201","16.014","107.336","87.678"
"4","29","7","0","125","17","0.6","0.12","118.93","21.035","393.434","363.639"
"4","29","8","0","164","18","0.5","0.12","156.533","23.446","511.305","477.333"
"4","29","9","10","233","20","1.1","0.12","231.869","26.854","751.03","708.563"
"4","29","10","24","341","21","1.8","0.12","352.014","29.858","1134.874","1078.806"
"4","29","11","900","139","22","2.5","0.12","1042.45","44.987","3248.381","3117.424"
"4","29","12","895","139","22","3.2","0.12","1024.345","42.016","3233.558","3103.126"
"4","29","13","876","135","22","3.8","0.12","934.651","38.653","3004.72","2882.396"
"4","29","14","834","128","21","4.1","0.12","780.64","34.338","2572.709","2465.693"
"4","29","15","762","117","20","4","0.12","573.266","29.962","1939.187","1854.619"
"4","29","16","640","96","19","3.6","0.12","337.512","25.171","1117.082","1061.645"
"4","29","17","0","40","17","2.9","0.12","37.966","17.78","121.152","101.005"
"4","29","18","0","0","15","1.8","0.12","0","15","0","0"
"4","29","19","0","0","15","0.8","0.12","0","15","0","0"
"4","29","20","0","0","15","0.2","0.12","0","15","0","0"
"4","29","21","0","0","15","0.2","0.12","0","15","0","0"
"4","29","22","0","0","15","0.1","0.12","0","15","0","0"
"4","29","23","0","0","14","0.1","0.12","0","14","0","0"
"4","30","0","0","0","14","0.5","0.12","0","14","0","0"
"4","30","1","0","0","14","0.8","0.12","0","14","0","0"
"4","30","2","0","0","14","0.9","0.12","0","14","0","0"
"4","30","3","0","0","14","0.9","0.12","0","14","0","0"
"4","30","4","0","0","14","0.9","0.12","0","14","0","0"
"4","30","5","117","33","14","1","0.12","29.329","14.839","75.929","57.384"
"4","30","6","0","27","16","0.9","0.12","25.602","16.803","81.511","62.768"
"4","30","7","0","95","18","0.5","0.12","90.33","21.153","295.373","269.053"
"4","30","8","37","271","20","0.4","0.12","288.303","30.337","936.583","887.542"
"4","30","9","840","146","21","1.1","0.12","862.608","46.653","2693.537","2582.24"
"4","30","10","904","132","22","2","0.12","996.37","46.207","3098.402","2972.759"
"4","30","11","915","134","23","2.8","0.12","1052.519","44.996","3279.199","3147.15"
"4","30","12","910","133","22","3.5","0.12","1033.101","41.247","3271.039","3139.279"
"4","30","13","906","120","22","3.9","0.12","946.875","38.626","3044.942","2921.193"
"4","30","14","865","115","21","4","0.12","789.065","34.678","2598.15","2490.233"
"4","30","15","797","104","20","3.8","0.12","581.197","30.401","1964.015","1878.568"
"4","30","16","18","89","14.8","4.6","0.15","91.913","16.266","308.106","281.334"
"4","30","17","0","42","14.4","4.4","0.15","39.889","15.052","129.157","108.726"
"4","30","18","1","2","14.1","4.1","0.15","1.938","14.128","3.372","0"
"4","30","19","0","0","14","3.9","0.15","0","14","0","0"
"4","30","20","0","0","14","3.8","0.15","0","14","0","0"
"4","30","21","0","0","13.9","4","0.15","0","13.9","0","0"
"4","30","22","0","0","13.7","4.3","0.15","0","13.7","0","0"
"4","30","23","0","0","13.5","4.6","0.15","0","13.5","0","0"
"5","1","0","0","0","13.2","4.7","0.15","0","13.2","0","0"
"5","1","1","0","0","12.9","4.5","0.15","0","12.9","0","0"
"5","1","2","0","0","12.6","4","0.15","0","12.6","0","0"
"5","1","3","0","0","12.4","3.7","0.15","0","12.4","0","0"
"5","1","4","0","0","12.2","3.5","0.15","0","12.2","0","0"
"5","1","5","0","12","12.4","3.5","0.15","11.374","12.604","30.723","13.78"
"5","1","6","0","53","12.9","3.7","0.15","50.345","13.813","167.315","145.532"
"5","1","7","28","174","13.6","4","0.15","180.589","16.726","617.461","579.728"
"5","1","8","7","196","14.3","4.3","0.15","192.172","17.477","647.548","608.749"
"5","1","9","31","297","14.9","4.6","0.15","316.314","19.912","1063.146","1009.62"
"5","1","10","9","208","15.2","4.8","0.15","208.153","18.407","691.003","650.664"
"5","1","11","34","331","15.3","4.9","0.15","359.966","20.775","1200.977","1142.568"
"5","1","12","254","438","15.4","4.9","0.15","696.426","26.016","2315.258","2217.365"
"5","1","13","58","355","15.5","4.9","0.15","401.198","21.611","1344.278","1280.791"
"5","1","14","15","233","15.5","4.8","0.15","234.927","19.129","787.82","744.05"
"5","1","15","59","233","15.4","4.7","0.15","260.071","19.485","885.238","838.016"
"5","1","16","22","142","14.5","4.2","0.15","143.1","16.91","486.592","453.496"
"5","1","17","202","70","13.8","3.6","0.15","93.635","15.46","277.549","251.86"
"5","1","18","2","4","13.4","3","0.15","3.875","13.466","7.022","0"
"5","1","19","0","0","13.3","2.7","0.15","0","13.3","0","0"
"5","1","20","0","0","13.1","2.6","0.15","0","13.1","0","0"
"5","1","21","0","0","12.8","2.6","0.15","0","12.8","0","0"
"5","1","22","0","0","12.6","2.6","0.15","0","12.6","0","0"
"5","1","23","0","0","12.4","2.6","0.15","0","12.4","0","0"
"5","2","0","0","0","12.2","2.6","0.15","0","12.2","0","0"
"5","2","1","0","0","12.2","2.4","0.15","0","12.2","0","0"
"5","2","2","0","0","12.3","2.3","0.15","0","12.3","0","0"
"5","2","3","0","0","12.5","2.2","0.15","0","12.5","0","0"
"5","2","4","0","0","12.6","2.1","0.15","0","12.6","0","0"
"5","2","5","0","4","13","2.1","0.15","3.787","13.087","9.85","0"
"5","2","6","0","17","13.6","2.2","0.15","16.12","13.978","50.886","33.229"
"5","2","7","0","42","14.5","2.4","0.15","39.897","15.397","129.084","108.656"
"5","2","8","2","152","15.5","2.7","0.15","146.412","18.607","486.351","453.264"
"5","2","9","375","318","16.3","3.1","0.15","642.164","29.042","2131.742","2040.352"
"5","2","10","838","164","17","3.4","0.15","971.45","35.384","3151.352","3023.833"
"5","2","11","352","427","17.4","3.7","0.15","787.587","31.582","2567.061","2460.245"
"5","2","12","813","187","17.5","3.8","0.15","997.657","35.25","3230.212","3099.899"
"5","2","13","231","393","17.4","3.8","0.15","607.272","28.176","2007.421","1920.436"
"5","2","14","805","145","17","3.6","0.15","775.524","31.26","2583.812","2476.403"
"5","2","15","736","129","16.7","3.5","0.15","570.447","27.379","1946.612","1861.781"
"5","2","16","594","108","15.7","3","0.15","332.701","22.4","1114.357","1059.017"
"5","2","17","375","68","15","2.5","0.15","116.453","17.43","323.442","296.126"
"5","2","18","16","5","14.5","2.1","0.15","4.844","14.597","8.826","0"
"5","2","19","0","0","14.2","1.8","0.15","0","14.2","0","0"
"5","2","20","0","0","14.1","1.5","0.15","0","14.1","0","0"
"5","2","21","0","0","14","1.4","0.15","0","14","0","0"
"5","2","22","0","0","13.9","1.3","0.15","0","13.9","0","0"
"5","2","23","0","0","13.8","1.3","0.15","0","13.8","0","0"
"5","3","0","0","0","13.7","1.3","0.15","0","13.7","0","0"
"5","3","1","0","0","13.6","1.5","0.15","0","13.6","0","0"
"5","3","2","0","0","13.5","1.7","0.15","0","13.5","0","0"
"5","3","3","0","0","13.3","1.8","0.15","0","13.3","0","0"
"5","3","4","0","0","13.3","2","0.15","0","13.3","0","0"
"5","3","5","183","38","14","2.3","0.15","34.655","14.748","91.503","72.407"
"5","3","6","529","85","15.4","2.5","0.15","219.326","20.128","683.221","643.158"
"5","3","7","705","110","17.3","2.6","0.15","454.667","27.194","1548.421","1477.7"
"5","3","8","799","126","19.2","2.7","0.15","679.88","33.715","2255.404","2159.632"
"5","3","9","870","126","20.9","2.7","0.15","865.939","39.35","2785.792","2671.226"
"5","3","10","918","119","22.1","2.9","0.15","997.664","42.604","3147.933","3020.535"
"5","3","11","927","124","22.9","3","0.15","1054.995","44.205","3296.936","3164.258"
"5","3","12","925","123","23.2","3.2","0.15","1038.096","43.485","3256.751","3125.497"
"5","3","13","911","116","23.2","3.3","0.15","947.621","41.437","3012.52","2889.921"
"5","3","14","873","111","22.9","3.4","0.15","791.694","37.921","2572.934","2465.91"
"5","3","15","809","100","22.6","3.5","0.15","585.029","33.557","1952.259","1867.228"
"5","3","16","694","84","21.2","3.5","0.15","347.421","27.649","1138.567","1082.369"
"5","3","17","466","58","19.3","3.4","0.15","121.288","21.442","318.781","291.631"
"5","3","18","29","6","17.4","3.2","0.15","5.813","17.496","10.526","0"
"5","3","19","0","0","16.7","3","0.15","0","16.7","0","0"
"5","3","20","0","0","16.4","2.6","0.15","0","16.4","0","0"
"5","3","21","0","0","16.4","2.3","0.15","0","16.4","0","0"
"5","3","22","0","0","16.4","2.1","0.15","0","16.4","0","0"
"5","3","23","0","0","16.5","1.9","0.15","0","16.5","0","0"
"5","4","0","0","0","16.6","1.9","0.15","0","16.6","0","0"
"5","4","1","0","0","16.6","2","0.15","0","16.6","0","0"
"5","4","2","0","0","16.5","2.1","0.15","0","16.5","0","0"
"5","4","3","0","0","16.4","2.2","0.15","0","16.4","0","0"
"5","4","4","0","0","16.5","2.2","0.15","0","16.5","0","0"
"5","4","5","267","34","18.3","2.2","0.15","34.148","19.038","83.961","65.131"
"5","4","6","634","70","21.1","2.5","0.15","232.815","26.101","701.101","660.404"
"5","4","7","789","89","23.7","2.6","0.15","475.909","34.06","1580.644","1508.781"
"5","4","8","872","102","25.9","2.4","0.15","705.007","41.801","2267.117","2170.93"
"5","4","9","925","107","27.4","2.2","0.15","893.812","48.299","2773.429","2659.301"
"5","4","10","959","105","28.3","2.2","0.15","1022.778","52.184","3101.843","2976.078"
"5","4","11","966","108","28.7","2.4","0.15","1077.937","52.917","3248.918","3117.942"
"5","4","12","958","111","28.7","2.6","0.15","1058.478","51.625","3210.685","3081.063"
"5","4","13","935","111","28.3","2.9","0.15","964.327","48.13","2982.672","2861.13"
"5","4","14","895","107","27.5","3.2","0.15","804.781","43.267","2559.961","2453.398"
"5","4","15","832","97","27.1","3.4","0.15","595.868","38.436","1950.72","1865.744"
"5","4","16","720","82","25.1","3.5","0.15","355.65","31.702","1147.343","1090.834"
"5","4","17","494","57","22.7","3.4","0.15","124.732","24.897","321.073","293.842"
"5","4","18","43","8","20.4","3.1","0.15","7.75","20.53","14.018","0"
"5","4","19","0","0","19.3","2.7","0.15","0","19.3","0","0"
"5","4","20","0","0","18.9","2.3","0.15","0","18.9","0","0"
"5","4","21","0","0","18.6","2.1","0.15","0","18.6","0","0"
"5","4","22","0","0","18.5","2","0.15","0","18.5","0","0"
"5","4","23","0","0","18.3","2","0.15","0","18.3","0","0"
"5","5","0","0","0","18","2","0.15","0","18","0","0"
"5","5","1","0","0","17.8","1.9","0.15","0","17.8","0","0"
"5","5","2","0","0","17.9","1.8","0.15","0","17.9","0","0"
"5","5","3","0","0","18.2","1.7","0.15","0","18.2","0","0"
"5","5","4","0","0","18.8","1.5","0.15","0","18.8","0","0"
"5","5","5","274","37","20.4","1.4","0.15","36.583","21.338","89.806","70.77"
"5","5","6","465","89","22.7","1.5","0.15","206.757","28.174","627.352","589.269"
"5","5","7","777","94","25","1.8","0.15","475.779","37.104","1560.858","1489.696"
"5","5","8","860","108","26.7","1.9","0.15","704.763","44.236","2242.983","2147.651"
"5","5","9","906","119","27.7","2.2","0.15","890.049","48.508","2758.166","2644.579"
"5","5","10","931","124","28.3","2.7","0.15","1015.237","49.903","3107.162","2981.209"
"5","5","11","939","128","28.5","3.3","0.15","1070.854","49.085","3278.405","3146.383"
"5","5","12","937","125","28.5","3.7","0.15","1051.674","47.502","3244.299","3113.486"
"5","5","13","924","118","28.1","4","0.15","961.274","44.733","3014.316","2891.653"
"5","5","14","853","125","27.6","4.2","0.15","792.622","40.951","2543.069","2437.103"
"5","5","15","821","103","27.2","4.2","0.15","595.531","37.259","1958.048","1872.812"
"5","5","16","704","85","25.2","4.1","0.16","352.911","31.193","1141.114","1084.825"
"5","5","17","469","59","22.8","3.6","0.16","123.411","24.916","321.095","293.864"
"5","5","18","38","8","20.5","3","0.16","7.75","20.632","14.01","0"
"5","5","19","0","0","19.4","2.6","0.16","0","19.4","0","0"
"5","5","20","0","0","18.8","2.2","0.16","0","18.8","0","0"
"5","5","21","0","0","18.3","2.1","0.16","0","18.3","0","0"
"5","5","22","0","0","18","2","0.16","0","18","0","0"
"5","5","23","0","0","17.8","2.2","0.16","0","17.8","0","0"
"5","6","0","0","0","17.7","2.3","0.16","0","17.7","0","0"
"5","6","1","0","0","17.5","2.3","0.16","0","17.5","0","0"
"5","6","2","0","0","17.4","2.3","0.16","0","17.4","0","0"
"5","6","3","0","0","17.3","2.3","0.16","0","17.3","0","0"
"5","6","4","0","0","17.4","2.4","0.16","0","17.4","0","0"
"5","6","5","249","39","18.3","2.6","0.16","38.19","19.073","97.011","77.719"
"5","6","6","608","79","19.9","2.7","0.16","236.334","24.808","721.321","679.907"
"5","6","7","772","99","21.7","2.5","0.16","479.051","32.319","1601.879","1529.263"
"5","6","8","859","112","23.6","2.4","0.16","708.689","39.581","2297.775","2200.502"
"5","6","9","912","119","24.9","2.7","0.16","895.514","43.98","2826.695","2710.68"
"5","6","10","877","157","25.6","3.2","0.16","996.458","45.072","3108.86","2982.846"
"5","6","11","948","126","25.8","3.7","0.16","1077.92","45.273","3351.508","3216.897"
"5","6","12","943","125","25.6","4.3","0.16","1057.589","43.125","3320.55","3187.036"
"5","6","13","928","121","24.7","4.8","0.16","967.945","39.717","3096.216","2970.651"
"5","6","14","854","127","23.6","4.9","0.16","795.527","35.803","2604.588","2496.443"
"5","6","15","836","103","23","4.8","0.16","604.744","32.423","2026.727","1939.058"
"5","6","16","720","84","21","4","0.16","358.386","27.174","1177.886","1120.294"
"5","6","17","164","75","19.4","3","0.16","93.331","21.236","277.214","251.537"
"5","6","18","16","7","18.3","1.9","0.16","6.781","18.442","12.317","0"
"5","6","19","0","0","18.1","1.3","0.16","0","18.1","0","0"
"5","6","20","0","0","18.2","1.5","0.16","0","18.2","0","0"
"5","6","21","0","0","18","2","0.16","0","18","0","0"
"5","6","22","0","0","17.5","2.2","0.16","0","17.5","0","0"
"5","6","23","0","0","17","2.1","0.16","0","17","0","0"
"5","7","0","0","0","16.5","1.9","0.16","0","16.5","0","0"
"5","7","1","0","0","16.1","1.7","0.16","0","16.1","0","0"
"5","7","2","0","0","15.6","1.4","0.16","0","15.6","0","0"
"5","7","3","0","0","15.1","1.2","0.16","0","15.1","0","0"
