"PVWatts Hourly PV Performance Data"
"Requested Location","San Diego"
"Location","Lat, Lng: 32.73, -117.18"
"Latitude (DD)","32.73"
"Longitude (DD)","-117.18"
"Elevation (m)","24"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","57.19"
"Array Azimuth (deg)","270"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","1","10","240","460","26","2.9","0.12","303.759","32.144","933.483","884.552"
"7","1","11","115","491","27","3.2","0.12","349.696","33.791","1108.039","1052.922"
"7","1","12","399","422","26","3.1","0.12","564.618","37.18","1800.348","1720.701"
"7","1","13","478","321","26","2.9","0.12","672.813","39.802","2138.418","2046.792"
"7","1","14","427","319","26","3","0.12","708.423","40.31","2259.925","2163.993"
"7","1","15","346","265","26","3.1","0.12","606.95","38.089","1970.981","1885.287"
"7","1","16","662","99","25","3.1","0.12","801.184","41.038","2620.466","2511.758"
"7","1","17","29","103","24","3","0.12","120.141","26.441","396.196","366.303"
"7","1","18","194","29","23","2.9","0.12","235.212","27.676","689.017","648.748"
"7","1","19","0","0","21","2.5","0.12","0","21","0","0"
"7","1","20","0","0","21","2","0.12","0","21","0","0"
"7","1","21","0","0","20","1.7","0.12","0","20","0","0"
"7","1","22","0","0","20","1.7","0.12","0","20","0","0"
"7","1","23","0","0","19","1.6","0.12","0","19","0","0"
"7","2","0","0","0","19","1.4","0.12","0","19","0","0"
"7","2","1","0","0","18","1.1","0.12","0","18","0","0"
"7","2","2","0","0","18","0.9","0.12","0","18","0","0"
"7","2","3","0","0","18","0.9","0.12","0","18","0","0"
"7","2","4","0","0","18","1","0.12","0","18","0","0"
"7","2","5","272","44","19","1","0.12","27.501","19.833","83.733","64.912"
"7","2","6","542","84","21","1.2","0.12","50.914","22.481","163.338","141.696"
"7","2","7","6","168","23","1.6","0.12","103.269","25.733","333.496","305.824"
"7","2","8","16","239","24","2","0.12","144.227","27.496","462.648","430.4"
"7","2","9","106","400","25","2.4","0.12","204.902","29.581","652.83","613.843"
"7","2","10","381","407","26","2.8","0.12","302.739","32.191","910.201","862.095"
"7","2","11","450","368","27","3.2","0.12","431.586","35.384","1366.616","1302.338"
"7","2","12","449","366","27","3.4","0.12","566.01","37.681","1803.582","1723.82"
"7","2","13","439","347","27","3.7","0.12","659.424","38.895","2101.565","2011.244"
"7","2","14","840","115","26","4","0.12","908.758","41.741","2897.86","2779.323"
"7","2","15","788","105","25","4.1","0.12","919.819","40.746","2971.322","2850.182"
"7","2","16","707","89","24","4","0.12","828.896","38.444","2740.221","2627.27"
"7","2","17","547","68","23","3.7","0.12","593.874","33.837","2014.824","1927.576"
"7","2","18","212","29","21","3","0.12","250.022","25.886","738.853","696.818"
"7","2","19","0","0","20","2.3","0.12","0","20","0","0"
"7","2","20","0","0","19","1.8","0.12","0","19","0","0"
"7","2","21","0","0","19","1.5","0.12","0","19","0","0"
"7","2","22","0","0","19","1.5","0.12","0","19","0","0"
"7","2","23","0","0","19","1.5","0.12","0","19","0","0"
"7","3","0","0","0","18","1.6","0.12","0","18","0","0"
"7","3","1","0","0","18","1.6","0.12","0","18","0","0"
"7","3","2","0","0","18","1.5","0.12","0","18","0","0"
"7","3","3","0","0","18","1.3","0.12","0","18","0","0"
"7","3","4","0","0","18","1.2","0.12","0","18","0","0"
"7","3","5","293","42","19","1.2","0.12","26.33","19.759","79.941","61.254"
"7","3","6","558","81","21","1.4","0.12","49.123","22.363","157.406","135.974"
"7","3","7","0","134","23","1.8","0.12","84.5","25.142","271.327","245.858"
"7","3","8","49","292","24","2.3","0.12","159.012","27.633","511.507","477.528"
"7","3","9","297","371","25","2.7","0.12","166.276","28.517","526.329","491.825"
"7","3","10","306","419","26","3.2","0.12","288.651","31.533","876.739","829.818"
"7","3","11","312","442","27","3.7","0.12","409.974","34.363","1301.494","1239.523"
"7","3","12","432","379","27","4.1","0.12","562.385","36.557","1799.316","1719.705"
"7","3","13","429","355","26","4.3","0.12","656.732","36.864","2109.498","2018.896"
"7","3","14","405","322","26","4.3","0.12","689.878","37.432","2225.407","2130.697"
"7","3","15","373","263","25","4.1","0.12","632.021","35.802","2072.681","1983.383"
"7","3","16","363","177","24","3.6","0.12","553.516","34.223","1851.439","1769.981"
"7","3","17","42","105","22","2.9","0.12","134.114","24.773","447.993","416.265"
"7","3","18","274","27","21","2.3","0.12","301.11","27.669","888.116","840.793"
"7","3","19","0","0","20","1.8","0.12","0","20","0","0"
"7","3","20","0","0","20","1.4","0.12","0","20","0","0"
"7","3","21","0","0","20","1.2","0.12","0","20","0","0"
"7","3","22","0","0","19","1.2","0.12","0","19","0","0"
"7","3","23","0","0","19","1.3","0.12","0","19","0","0"
"7","4","0","0","0","18","1.4","0.12","0","18","0","0"
"7","4","1","0","0","18","1.2","0.12","0","18","0","0"
"7","4","2","0","0","18","1.1","0.12","0","18","0","0"
"7","4","3","0","0","18","1","0.12","0","18","0","0"
"7","4","4","0","0","18","1.1","0.12","0","18","0","0"
"7","4","5","404","36","19","1.2","0.12","24.102","19.694","72.791","54.358"
"7","4","6","669","64","21","1.5","0.12","42.801","22.161","136.343","115.658"
"7","4","7","14","181","23","1.8","0.12","110.143","25.792","356.586","328.097"
"7","4","8","88","313","25","2.3","0.12","168.041","28.84","538.866","503.917"
"7","4","9","348","360","26","2.9","0.12","162.779","29.326","513.814","479.754"
"7","4","10","935","99","26","3.4","0.12","288.945","31.189","790.552","746.685"
"7","4","11","943","102","27","3.9","0.12","509.91","35.893","1617.079","1543.925"
"7","4","12","941","103","27","4.2","0.12","708.515","38.899","2267.715","2171.507"
"7","4","13","925","103","27","4.4","0.12","860.841","41.077","2738.615","2625.721"
"7","4","14","899","97","26","4.5","0.12","948.115","41.322","3028.062","2904.912"
"7","4","15","855","88","25","4.3","0.12","957.254","40.938","3090.357","2964.999"
"7","4","16","788","73","24","3.9","0.12","891.786","39.77","2932.227","2812.472"
"7","4","17","647","56","23","3.3","0.12","659.385","35.808","2223.371","2128.734"
"7","4","18","326","25","22","2.3","0.12","341.49","29.56","1001.681","950.333"
"7","4","19","0","0","20","1.6","0.12","0","20","0","0"
"7","4","20","0","0","20","1.4","0.12","0","20","0","0"
"7","4","21","0","0","19","1.2","0.12","0","19","0","0"
"7","4","22","0","0","19","1.2","0.12","0","19","0","0"
"7","4","23","0","0","19","1.1","0.12","0","19","0","0"
"7","5","0","0","0","18","1","0.12","0","18","0","0"
"7","5","1","0","0","18","0.9","0.12","0","18","0","0"
"7","5","2","0","0","18","0.9","0.12","0","18","0","0"
"7","5","3","0","0","17","0.9","0.12","0","17","0","0"
"7","5","4","0","0","17","1","0.12","0","17","0","0"
"7","5","5","398","35","19","1.1","0.12","23.422","19.691","70.558","52.204"
"7","5","6","662","63","21","1.3","0.12","42.139","22.197","134.119","113.512"
"7","5","7","787","79","23","1.8","0.12","50.727","24.283","158.605","137.131"
"7","5","8","858","90","24","2.5","0.12","62.932","25.381","194.698","171.945"
"7","5","9","900","97","25","3.2","0.12","63.918","26.239","194.698","171.945"
"7","5","10","920","104","25","3.7","0.12","286.63","29.916","788.657","744.857"
"7","5","11","933","106","26","4","0.12","506.576","34.707","1613.554","1540.525"
"7","5","12","934","104","25","4","0.12","703.896","37.162","2268.514","2172.278"
"7","5","13","919","103","25","3.8","0.12","855.503","40.235","2730.973","2618.349"
"7","5","14","895","97","25","3.5","0.12","944.22","42.628","3000.003","2877.847"
"7","5","15","851","88","24","3.2","0.12","953.33","42.716","3055.988","2931.848"
"7","5","16","775","76","23","3","0.12","882.613","40.972","2888.245","2770.049"
"7","5","17","631","58","22","2.9","0.12","653.164","35.555","2203.838","2109.893"
"7","5","18","302","26","21","2.5","0.12","323.306","27.887","950.185","900.661"
"7","5","19","0","0","19","2","0.12","0","19","0","0"
"7","5","20","0","0","19","1.5","0.12","0","19","0","0"
"7","5","21","0","0","18","1.2","0.12","0","18","0","0"
"7","5","22","0","0","18","0.9","0.12","0","18","0","0"
"7","5","23","0","0","17","0.6","0.12","0","17","0","0"
"7","6","0","0","0","17","0.4","0.12","0","17","0","0"
"7","6","1","0","0","16","0.3","0.12","0","16","0","0"
"7","6","2","0","0","16","0.3","0.12","0","16","0","0"
"7","6","3","0","0","15","0.4","0.12","0","15","0","0"
"7","6","4","0","0","16","0.6","0.12","0","16","0","0"
"7","6","5","412","37","17","0.8","0.12","24.87","17.792","75.708","57.172"
"7","6","6","0","55","19","1.1","0.12","35.702","20.065","114.18","94.28"
"7","6","7","0","142","21","1.7","0.12","88.951","23.303","288.58","262.5"
"7","6","8","66","303","23","2.6","0.12","163.688","26.538","529.571","494.952"
"7","6","9","66","375","24","3.3","0.12","194.253","27.719","623.676","585.722"
"7","6","10","959","102","25","3.8","0.12","294.407","29.969","808.041","763.554"
"7","6","11","968","104","25","4","0.12","521.269","33.959","1665.584","1590.712"
"7","6","12","967","104","25","4","0.12","725.509","37.536","2334.912","2236.323"
"7","6","13","453","354","25","3.9","0.12","675.341","36.826","2170.543","2077.778"
"7","6","14","450","304","24","3.6","0.12","717.378","37.163","2318.692","2220.677"
"7","6","15","411","254","23","3.1","0.12","683.462","36.615","2235.493","2140.426"
"7","6","16","372","177","22","2.5","0.12","562.869","34.498","1881.28","1798.765"
"7","6","17","649","60","21","1.8","0.12","670.836","38.152","2240.37","2145.131"
"7","6","18","309","27","20","1.1","0.12","330.177","29.459","961.442","911.52"
"7","6","19","0","0","19","0.6","0.12","0","19","0","0"
"7","6","20","0","0","18","0.6","0.12","0","18","0","0"
"7","6","21","0","0","17","0.7","0.12","0","17","0","0"
"7","6","22","0","0","17","0.9","0.12","0","17","0","0"
"7","6","23","0","0","16","1","0.12","0","16","0","0"
"7","7","0","0","0","16","1.2","0.12","0","16","0","0"
"7","7","1","0","0","16","1.3","0.12","0","16","0","0"
"7","7","2","0","0","15","1.5","0.12","0","15","0","0"
"7","7","3","0","0","15","1.6","0.12","0","15","0","0"
"7","7","4","0","0","15","2","0.12","0","15","0","0"
"7","7","5","366","39","17","2.5","0.12","26.265","17.575","80.142","61.448"
"7","7","6","0","55","19","2.7","0.12","35.702","19.763","114.339","94.433"
"7","7","7","2","159","20","2.9","0.12","98.287","22.022","321.94","294.678"
"7","7","8","40","282","22","3.2","0.12","154.627","25.016","502.467","468.808"
"7","7","9","269","391","23","3.7","0.12","172.113","26.095","552.999","517.55"
"7","7","10","279","437","24","4","0.12","288.053","28.89","887.457","840.157"
"7","7","11","952","109","24","4.2","0.12","515.641","32.613","1655.713","1581.191"
"7","7","12","950","109","24","4.2","0.12","716.794","36.038","2320.326","2222.253"
"7","7","13","939","105","24","4.1","0.12","873.088","38.885","2801.633","2686.506"
"7","7","14","463","298","23","3.9","0.12","724.611","35.714","2356.126","2256.785"
"7","7","15","421","250","22","3.6","0.12","689.906","34.694","2274.265","2177.824"
"7","7","16","786","80","21","3.3","0.12","898.622","38.418","2969.863","2848.775"
"7","7","17","637","61","20","3","0.12","661.066","33.488","2248.472","2152.945"
"7","7","18","299","27","19","2.4","0.12","322.088","25.972","946.121","896.741"
"7","7","19","0","0","18","2","0.12","0","18","0","0"
"7","7","20","0","0","17","1.9","0.12","0","17","0","0"
"7","7","21","0","0","17","1.9","0.12","0","17","0","0"
"7","7","22","0","0","16","1.9","0.12","0","16","0","0"
"7","7","23","0","0","16","1.7","0.12","0","16","0","0"
"7","8","0","0","0","16","1.4","0.12","0","16","0","0"
"7","8","1","0","0","16","1.2","0.12","0","16","0","0"
"7","8","2","0","0","15","1.1","0.12","0","15","0","0"
"7","8","3","0","0","15","1.1","0.12","0","15","0","0"
"7","8","4","0","0","16","1.2","0.12","0","16","0","0"
"7","8","5","386","38","17","1.6","0.12","25.612","17.672","77.902","59.287"
"7","8","6","672","68","19","1.9","0.12","41.582","20.035","133.535","112.949"
"7","8","7","514","155","21","2.2","0.12","84.252","22.968","272.227","246.727"
"7","8","8","879","97","22","2.8","0.12","66.678","23.387","208.771","185.52"
"7","8","9","480","306","23","3.3","0.12","131.345","25.512","417.854","387.193"
"7","8","10","471","362","24","3.8","0.12","291.334","29.046","869.94","823.26"
"7","8","11","723","256","24","4.1","0.12","490.953","32.316","1576.433","1504.72"
"7","8","12","680","295","24","4.1","0.12","669.785","35.394","2163.561","2071.043"
"7","8","13","730","225","23","3.8","0.12","811.118","37.431","2611.135","2502.758"
"7","8","14","382","341","23","3.3","0.12","665.712","35.798","2160.559","2068.148"
"7","8","15","381","263","22","2.8","0.12","640.331","35.422","2103.563","2013.171"
"7","8","16","789","81","21","2.3","0.12","902.977","41.842","2943.587","2823.43"
"7","8","17","640","61","20","1.8","0.12","662.943","36.949","2224.322","2129.651"
"7","8","18","300","27","19","1.1","0.12","322.661","28.216","934.467","885.501"
"7","8","19","0","0","18","0.8","0.12","0","18","0","0"
"7","8","20","0","0","17","0.9","0.12","0","17","0","0"
"7","8","21","0","0","17","1","0.12","0","17","0","0"
"7","8","22","0","0","16","1.1","0.12","0","16","0","0"
"7","8","23","0","0","16","1.2","0.12","0","16","0","0"
"7","9","0","0","0","16","1.3","0.12","0","16","0","0"
"7","9","1","0","0","16","1.4","0.12","0","16","0","0"
"7","9","2","0","0","15","1.4","0.12","0","15","0","0"
"7","9","3","0","0","15","1.4","0.12","0","15","0","0"
"7","9","4","0","0","16","1.5","0.12","0","16","0","0"
"7","9","5","377","37","18","2","0.12","24.926","18.601","75.273","56.751"
"7","9","6","657","67","20","2.7","0.12","40.955","20.875","130.945","110.451"
"7","9","7","494","160","22","3.2","0.12","86.604","23.694","279.364","253.611"
"7","9","8","568","208","23","3.6","0.12","103.495","24.893","329.832","302.291"
"7","9","9","562","274","24","3.8","0.12","120.547","26.134","380.859","351.51"
"7","9","10","923","107","25","3.9","0.12","284.937","29.737","781.178","737.643"
"7","9","11","928","112","26","4","0.12","504.458","34.668","1605.312","1532.576"
"7","9","12","352","433","26","4","0.12","537.742","35.265","1725.498","1648.502"
"7","9","13","355","398","26","3.9","0.12","613.829","36.744","1969.034","1883.409"
"7","9","14","878","106","25","3.8","0.12","936.002","41.696","2984.961","2863.338"
"7","9","15","824","98","24","3.5","0.12","949.064","41.762","3052.832","2928.803"
"7","9","16","737","85","23","3.1","0.12","855.885","40.138","2810.403","2694.965"
"7","9","17","578","65","22","2.4","0.12","613.573","35.923","2065.413","1976.373"
"7","9","18","241","27","21","1.4","0.12","274.214","28.273","784.238","740.595"
"7","9","19","0","0","20","0.8","0.12","0","20","0","0"
"7","9","20","0","0","20","0.6","0.12","0","20","0","0"
"7","9","21","0","0","20","0.7","0.12","0","20","0","0"
"7","9","22","0","0","19","1","0.12","0","19","0","0"
"7","9","23","0","0","19","1.2","0.12","0","19","0","0"
"7","10","0","0","0","19","1.3","0.12","0","19","0","0"
"7","10","1","0","0","19","1.4","0.12","0","19","0","0"
"7","10","2","0","0","19","1.5","0.12","0","19","0","0"
"7","10","3","0","0","19","1.6","0.12","0","19","0","0"
"7","10","4","0","0","19","1.7","0.12","0","19","0","0"
"7","10","5","338","36","19","1.8","0.12","24.208","19.608","72.536","54.112"
"7","10","6","615","69","21","1.8","0.12","42.102","22.07","134.095","113.49"
"7","10","7","350","195","22","1.8","0.12","106.27","24.693","344.705","316.637"
"7","10","8","383","277","24","2.2","0.12","139.01","27.237","444.869","413.251"
"7","10","9","417","325","26","2.8","0.12","137.703","28.863","433.032","401.834"
"7","10","10","442","354","27","3.4","0.12","279.554","32.149","824.184","779.126"
"7","10","11","449","371","28","3.8","0.12","429.075","35.591","1355.86","1291.962"
"7","10","12","365","421","27","4","0.12","538.32","36.276","1721.031","1644.193"
"7","10","13","368","387","27","3.7","0.12","616.029","38.108","1966.111","1880.59"
"7","10","14","358","337","26","3.2","0.12","639.514","38.494","2052.432","1963.852"
"7","10","15","345","267","25","2.8","0.12","608.45","37.752","1978.601","1892.637"
"7","10","16","312","184","25","2.4","0.12","511.606","36.569","1692.233","1616.416"
"7","10","17","153","107","24","2","0.12","249.905","30.119","839.841","794.228"
"7","10","18","242","26","22","1.5","0.12","273.795","29.082","774.629","731.326"
"7","10","19","0","0","22","1","0.12","0","22","0","0"
"7","10","20","0","0","21","0.8","0.12","0","21","0","0"
"7","10","21","0","0","21","0.7","0.12","0","21","0","0"
"7","10","22","0","0","21","0.6","0.12","0","21","0","0"
"7","10","23","0","0","21","0.4","0.12","0","21","0","0"
"7","11","0","0","0","20","0.3","0.12","0","20","0","0"
"7","11","1","0","0","20","0.4","0.12","0","20","0","0"
"7","11","2","0","0","20","0.4","0.12","0","20","0","0"
"7","11","3","0","0","20","0.4","0.12","0","20","0","0"
"7","11","4","0","0","20","0.5","0.12","0","20","0","0"
"7","11","5","325","35","22","0.6","0.12","23.52","22.79","69.192","50.886"
"7","11","6","607","68","23","0.9","0.12","41.497","24.301","130.752","110.264"
"7","11","7","435","175","25","1.4","0.12","93.625","27.591","298.172","271.752"
"7","11","8","497","227","27","1.9","0.12","111.076","29.746","348.027","319.841"
"7","11","9","866","108","28","2.4","0.12","68.171","29.52","205.569","182.43"
"7","11","10","906","104","29","2.9","0.12","277.442","34.397","743.46","701.262"
"7","11","11","404","421","29","3.4","0.12","433.314","37.149","1360.678","1296.609"
"7","11","12","464","361","29","3.8","0.12","569.805","39.116","1805.928","1726.082"
"7","11","13","905","103","29","4","0.12","842.153","43.565","2652.941","2543.083"
"7","11","14","878","98","28","4","0.12","928.684","44.089","2934.02","2814.202"
"7","11","15","831","90","27","3.8","0.12","936.07","43.741","2989.172","2867.399"
"7","11","16","751","78","26","3.5","0.12","862.43","42.198","2809.177","2693.782"
"7","11","17","602","60","25","2.9","0.12","626.331","37.997","2091.819","2001.843"
"7","11","18","270","25","23","2.1","0.12","295.273","29.71","828.344","783.138"
"7","11","19","0","0","22","1.2","0.12","0","22","0","0"
"7","11","20","0","0","22","0.8","0.12","0","22","0","0"
"7","11","21","0","0","21","0.7","0.12","0","21","0","0"
"7","11","22","0","0","21","0.7","0.12","0","21","0","0"
"7","11","23","0","0","21","0.7","0.12","0","21","0","0"
"7","12","0","0","0","20","0.5","0.12","0","20","0","0"
"7","12","1","0","0","20","0.2","0.12","0","20","0","0"
"7","12","2","0","0","20","0.1","0.12","0","20","0","0"
"7","12","3","0","0","20","0.2","0.12","0","20","0","0"
"7","12","4","0","0","20","0.2","0.12","0","20","0","0"
"7","12","5","343","34","22","0.3","0.12","22.866","22.839","67.016","48.787"
"7","12","6","623","66","24","1","0.12","40.344","25.233","126.397","106.064"
"7","12","7","521","150","26","1.9","0.12","81.931","28.032","258.743","233.72"
"7","12","8","832","97","27","2.2","0.12","66.107","28.536","202.393","179.367"
"7","12","9","877","105","28","2.5","0.12","67.129","29.469","202.273","179.252"
"7","12","10","907","107","29","3","0.12","278.162","34.32","745.41","703.143"
"7","12","11","918","109","30","3.5","0.12","496.045","39.183","1548.474","1477.752"
"7","12","12","918","109","30","3.9","0.12","692.886","42.147","2188.583","2095.178"
"7","12","13","908","104","30","4.1","0.12","845.201","44.41","2653.332","2543.459"
"7","12","14","880","99","29","4.3","0.12","931.467","44.469","2938.165","2818.2"
"7","12","15","832","91","28","4.1","0.12","938.25","44.065","2992.12","2870.243"
"7","12","16","750","79","27","3.8","0.12","862.821","42.484","2807.228","2691.903"
"7","12","17","105","107","26","3","0.12","208.544","30.244","694.741","654.269"
"7","12","18","267","25","24","1.7","0.12","292.387","31.192","806.568","762.134"
"7","12","19","0","0","23","0.9","0.12","0","23","0","0"
"7","12","20","0","0","22","0.7","0.12","0","22","0","0"
"7","12","21","0","0","22","0.8","0.12","0","22","0","0"
"7","12","22","0","0","22","0.9","0.12","0","22","0","0"
"7","12","23","0","0","21","0.7","0.12","0","21","0","0"
"7","13","0","0","0","21","0.5","0.12","0","21","0","0"
"7","13","1","0","0","20","0.4","0.12","0","20","0","0"
"7","13","2","0","0","20","0.4","0.12","0","20","0","0"
"7","13","3","0","0","20","0.4","0.12","0","20","0","0"
"7","13","4","0","0","20","0.4","0.12","0","20","0","0"
"7","13","5","364","33","22","0.4","0.12","22.216","22.79","64.879","46.726"
"7","13","6","646","63","24","0.8","0.12","38.598","25.243","120.643","100.513"
"7","13","7","777","80","26","1.7","0.12","51.346","27.327","158.626","137.151"
"7","13","8","511","222","28","2.3","0.12","109.176","30.493","340.722","312.794"
"7","13","9","893","99","29","2.9","0.12","64.868","30.322","194.281","171.543"
"7","13","10","922","100","29","3.6","0.12","277.496","33.814","742.195","700.042"
"7","13","11","932","103","30","4.1","0.12","498.649","38.444","1561.055","1489.886"
"7","13","12","931","104","30","4.4","0.12","697.87","41.401","2211.359","2117.147"
"7","13","13","918","102","29","4.4","0.12","851.719","42.928","2689.999","2578.827"
"7","13","14","891","97","28","4.2","0.12","940.02","43.83","2972.714","2851.525"
"7","13","15","844","89","28","3.8","0.12","948.345","44.962","3013.115","2890.494"
"7","13","16","762","78","27","3.3","0.12","873.876","43.939","2826.382","2710.377"
"7","13","17","22","100","25","2.7","0.12","111.018","27.375","363.071","334.351"
"7","13","18","268","25","24","2","0.12","292.71","30.736","799.276","755.1"
"7","13","19","0","0","22","1.9","0.12","0","22","0","0"
"7","13","20","0","0","21","1.9","0.12","0","21","0","0"
"7","13","21","0","0","21","1.8","0.12","0","21","0","0"
"7","13","22","0","0","21","1.5","0.12","0","21","0","0"
"7","13","23","0","0","20","1","0.12","0","20","0","0"
"7","14","0","0","0","20","0.6","0.12","0","20","0","0"
"7","14","1","0","0","20","0.4","0.12","0","20","0","0"
"7","14","2","0","0","19","0.2","0.12","0","19","0","0"
"7","14","3","0","0","19","0.1","0.12","0","19","0","0"
"7","14","4","0","0","19","0.1","0.12","0","19","0","0"
"7","14","5","329","34","21","0.3","0.12","22.92","21.839","67.184","48.949"
"7","14","6","615","67","23","0.9","0.12","41.016","24.286","129.178","108.747"
"7","14","7","751","87","25","1.6","0.12","55.294","26.461","172.243","150.286"
"7","14","8","518","219","26","2.1","0.12","108.001","28.564","339.734","311.842"
"7","14","9","872","108","27","2.7","0.12","68.37","28.443","207.233","184.036"
"7","14","10","896","114","28","3.3","0.12","276.911","33.041","745.972","703.685"
"7","14","11","907","117","28","3.8","0.12","493.82","36.734","1556.085","1485.092"
"7","14","12","905","117","28","4","0.12","688.468","39.895","2194.197","2100.593"
"7","14","13","892","113","28","4","0.12","838.491","42.501","2652.513","2542.67"
"7","14","14","859","109","27","3.7","0.12","920.654","43.669","2913.434","2794.346"
"7","14","15","805","101","26","3.3","0.12","933.962","44.04","2977.608","2856.245"
"7","14","16","715","88","25","2.9","0.12","838.371","42.362","2729.128","2616.57"
"7","14","17","554","66","23","2.4","0.12","589.612","36.378","1979.952","1893.94"
"7","14","18","211","26","22","1.8","0.12","246.404","27.879","666.696","627.218"
"7","14","19","0","0","21","1.4","0.12","0","21","0","0"
"7","14","20","0","0","21","1.1","0.12","0","21","0","0"
"7","14","21","0","0","21","0.9","0.12","0","21","0","0"
"7","14","22","0","0","21","0.9","0.12","0","21","0","0"
"7","14","23","0","0","21","0.9","0.12","0","21","0","0"
"7","15","0","0","0","20","0.8","0.12","0","20","0","0"
"7","15","1","0","0","20","0.6","0.12","0","20","0","0"
"7","15","2","0","0","20","0.5","0.12","0","20","0","0"
"7","15","3","0","0","20","0.5","0.12","0","20","0","0"
"7","15","4","0","0","20","0.6","0.12","0","20","0","0"
"7","15","5","303","35","21","0.5","0.12","23.643","21.815","69.231","50.923"
"7","15","6","0","85","23","0.6","0.12","53.853","24.833","171.795","149.853"
"7","15","7","44","201","25","1.1","0.12","114.874","28.417","368.678","339.76"
"7","15","8","244","308","26","1.7","0.12","149.921","29.868","476.453","443.716"
"7","15","9","299","363","27","2","0.12","163.355","30.948","513.439","479.391"
"7","15","10","418","361","28","2.3","0.12","274.164","34.112","802.434","758.146"
"7","15","11","362","440","29","2.6","0.12","428.278","38.216","1338.205","1274.933"
"7","15","12","426","375","29","3.1","0.12","552.24","39.938","1742.75","1665.143"
"7","15","13","849","128","29","3.6","0.12","813.966","43.936","2559.557","2453.007"
"7","15","14","818","122","28","3.9","0.12","893.379","43.701","2826.916","2710.893"
"7","15","15","765","112","27","3.9","0.12","905.438","42.953","2899.748","2781.144"
"7","15","16","675","96","26","3.7","0.12","813.663","40.819","2664.688","2554.413"
"7","15","17","510","71","24","3.2","0.12","556.675","34.984","1877.799","1795.407"
"7","15","18","172","26","23","2.6","0.12","211.328","27.288","559.992","524.295"
"7","15","19","0","0","21","1.9","0.12","0","21","0","0"
"7","15","20","0","0","21","1.1","0.12","0","21","0","0"
"7","15","21","0","0","21","0.6","0.12","0","21","0","0"
"7","15","22","0","0","21","0.4","0.12","0","21","0","0"
"7","15","23","0","0","21","0.3","0.12","0","21","0","0"
"7","16","0","0","0","21","0.3","0.12","0","21","0","0"
"7","16","1","0","0","20","0.4","0.12","0","20","0","0"
"7","16","2","0","0","20","0.4","0.12","0","20","0","0"
"7","16","3","0","0","20","0.4","0.12","0","20","0","0"
"7","16","4","0","0","20","0.5","0.12","0","20","0","0"
"7","16","5","259","36","22","0.6","0.12","22.719","22.76","65.889","47.7"
"7","16","6","553","74","24","0.9","0.12","45.299","25.421","142.667","121.758"
"7","16","7","696","98","26","1.4","0.12","56.049","27.55","173.95","151.932"
"7","16","8","774","114","27","1.9","0.12","65.99","28.629","202.08","179.065"
"7","16","9","513","298","28","2.4","0.12","129.636","30.897","402.941","372.809"
"7","16","10","168","462","29","2.9","0.12","281.81","34.712","861.437","815.058"
"7","16","11","442","415","30","3.4","0.12","446.197","38.39","1394.101","1328.849"
"7","16","12","524","333","30","3.7","0.12","590.532","40.645","1862.884","1781.02"
"7","16","13","525","306","29","3.9","0.12","697.807","41.225","2207.39","2113.319"
"7","16","14","341","339","29","4","0.12","625.45","39.81","1996.098","1909.514"
"7","16","15","314","276","28","4","0.12","587.135","38.176","1904.53","1821.19"
"7","16","16","419","163","27","4","0.12","619.741","37.789","2047.656","1959.246"
"7","16","17","30","100","25","3.8","0.12","118.357","27.12","388.909","359.274"
"7","16","18","155","27","23","3.1","0.12","199.107","26.678","516.927","482.756"
"7","16","19","0","0","22","2.2","0.12","0","22","0","0"
"7","16","20","0","0","22","1.4","0.12","0","22","0","0"
"7","16","21","0","0","21","0.8","0.12","0","21","0","0"
"7","16","22","0","0","21","0.7","0.12","0","21","0","0"
"7","16","23","0","0","22","0.9","0.12","0","22","0","0"
"7","17","0","0","0","22","1","0.12","0","22","0","0"
"7","17","1","0","0","22","0.7","0.12","0","22","0","0"
"7","17","2","0","0","22","0.3","0.12","0","22","0","0"
"7","17","3","0","0","22","0.3","0.12","0","22","0","0"
"7","17","4","0","0","22","0.8","0.12","0","22","0","0"
"7","17","5","0","14","23","1.1","0.12","9.01","23.264","24.796","8.063"
"7","17","6","0","58","24","1.3","0.12","37.674","25.071","118.076","98.038"
"7","17","7","396","180","25","2","0.12","96.037","27.335","306.811","280.085"
"7","17","8","348","283","27","2.7","0.12","141.289","29.999","447.542","415.829"
"7","17","9","773","158","29","3.2","0.12","79.332","30.54","240.478","216.102"
"7","17","10","546","348","30","3.6","0.12","297.81","35.294","855.875","809.693"
