"PVWatts Hourly PV Performance Data"
"Requested Location","San Diego"
"Location","Lat, Lng: 32.73, -117.18"
"Latitude (DD)","32.73"
"Longitude (DD)","-117.18"
"Elevation (m)","24"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","47.94"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","22","8","1","158","22","0.7","0.12","115.528","25.801","370.184","341.212"
"6","22","9","4","163","24","1.3","0.12","122.032","27.439","386.037","356.504"
"6","22","10","8","187","25","2.1","0.12","143.777","28.405","453.825","421.89"
"6","22","11","11","226","25","2.7","0.12","176.113","28.725","558.303","522.666"
"6","22","12","87","475","25","3.2","0.12","430.485","33.37","1378.833","1314.121"
"6","22","13","891","129","25","3.6","0.12","741.886","38.612","2383.306","2283.002"
"6","22","14","850","127","24","3.9","0.12","605.372","34.635","1984.668","1898.489"
"6","22","15","787","118","23","4","0.12","424.444","30.302","1376.323","1311.701"
"6","22","16","686","103","22","4","0.12","218.522","25.609","618.492","580.722"
"6","22","17","510","78","20","3.9","0.12","50.626","20.892","163.658","142.005"
"6","22","18","157","31","18","3.4","0.12","20.955","18.38","55.735","37.906"
"6","22","19","0","0","17","2.7","0.12","0","17","0","0"
"6","22","20","0","0","16","2","0.12","0","16","0","0"
"6","22","21","0","0","16","1.4","0.12","0","16","0","0"
"6","22","22","0","0","16","0.9","0.12","0","16","0","0"
"6","22","23","0","0","16","0.6","0.12","0","16","0","0"
"6","23","0","0","0","16","0.4","0.12","0","16","0","0"
"6","23","1","0","0","15","0.4","0.12","0","15","0","0"
"6","23","2","0","0","15","0.5","0.12","0","15","0","0"
"6","23","3","0","0","15","0.4","0.12","0","15","0","0"
"6","23","4","0","0","15","0.4","0.12","0","15","0","0"
"6","23","5","306","48","17","0.4","0.12","31.819","18.139","99.011","79.648"
"6","23","6","600","84","19","0.5","0.12","84.041","21.694","208.401","185.162"
"6","23","7","0","130","21","1","0.12","93.835","23.861","304.33","277.693"
"6","23","8","121","326","22","1.6","0.12","296.495","29.823","966.896","916.781"
"6","23","9","877","124","24","2.3","0.12","656.708","39.052","2112.827","2022.107"
"6","23","10","889","138","25","2.7","0.12","770.469","41.386","2444.581","2342.106"
"6","23","11","904","139","25","3","0.12","826.938","41.69","2614.699","2506.196"
"6","23","12","902","138","25","3.4","0.12","817.117","40.453","2597.602","2489.704"
"6","23","13","910","119","25","3.9","0.12","748.563","38.133","2409.86","2308.615"
"6","23","14","876","114","24","4.3","0.12","611.696","34.154","2010.076","1922.997"
"6","23","15","819","106","23","4.3","0.12","429.198","30.078","1393.066","1327.85"
"6","23","16","721","94","22","4","0.12","219.979","25.624","618.107","580.351"
"6","23","17","0","56","20","3.5","0.12","40.667","20.761","130.505","110.026"
"6","23","18","203","30","19","2.8","0.12","20.309","19.407","53.891","36.127"
"6","23","19","0","0","17","2.1","0.12","0","17","0","0"
"6","23","20","0","0","17","1.7","0.12","0","17","0","0"
"6","23","21","0","0","17","1.5","0.12","0","17","0","0"
"6","23","22","0","0","17","1.2","0.12","0","17","0","0"
"6","23","23","0","0","17","1.1","0.12","0","17","0","0"
"6","24","0","0","0","16","1","0.12","0","16","0","0"
"6","24","1","0","0","16","1","0.12","0","16","0","0"
"6","24","2","0","0","16","1","0.12","0","16","0","0"
"6","24","3","0","0","16","1","0.12","0","16","0","0"
"6","24","4","0","0","16","0.9","0.12","0","16","0","0"
"6","24","5","339","45","18","0.8","0.12","31.633","19.011","97.966","78.641"
"6","24","6","618","78","20","1","0.12","80.277","22.228","193.849","171.126"
"6","24","7","0","143","22","1.5","0.12","102.875","24.784","333.622","305.946"
"6","24","8","45","292","23","2","0.12","233.73","28.667","759.893","717.112"
"6","24","9","76","389","25","2.5","0.12","337.449","32.419","1085.943","1031.609"
"6","24","10","180","470","26","3","0.12","495.311","35.967","1580.764","1508.897"
"6","24","11","875","151","26","3.6","0.12","812.448","40.893","2576.756","2469.597"
"6","24","12","872","150","26","3.9","0.12","802.347","40.064","2554.189","2447.829"
"6","24","13","901","117","26","4.1","0.12","741.201","38.634","2381.449","2281.211"
"6","24","14","871","111","25","4.4","0.12","607.184","34.941","1989.023","1902.69"
"6","24","15","819","102","24","4.5","0.12","426.84","30.85","1381.354","1316.553"
"6","24","16","734","88","23","4.2","0.13","222.625","26.564","622.916","584.989"
"6","24","17","576","67","22","3.5","0.13","43.176","22.808","137.261","116.543"
"6","24","18","232","29","20","2.3","0.13","20.944","20.46","55.568","37.745"
"6","24","19","0","0","18","1.1","0.13","0","18","0","0"
"6","24","20","0","0","18","0.5","0.13","0","18","0","0"
"6","24","21","0","0","18","0.2","0.13","0","18","0","0"
"6","24","22","0","0","18","0.3","0.13","0","18","0","0"
"6","24","23","0","0","17","0.4","0.13","0","17","0","0"
"6","25","0","0","0","17","0.4","0.13","0","17","0","0"
"6","25","1","0","0","17","0.3","0.13","0","17","0","0"
"6","25","2","0","0","17","0.2","0.13","0","17","0","0"
"6","25","3","0","0","17","0.3","0.13","0","17","0","0"
"6","25","4","0","0","17","0.4","0.13","0","17","0","0"
"6","25","5","376","42","19","0.7","0.13","29.466","19.967","90.464","71.404"
"6","25","6","652","73","21","1","0.13","78.214","23.148","182.984","160.645"
"6","25","7","785","90","23","1.5","0.13","285.575","30.494","842.353","796.651"
"6","25","8","856","103","25","2.1","0.13","490.716","36.674","1579.619","1507.793"
"6","25","9","897","112","26","2.7","0.13","661.078","40.078","2118.605","2027.68"
"6","25","10","933","109","27","3.4","0.13","783","41.816","2481.143","2377.372"
"6","25","11","941","112","27","3.9","0.13","838.666","41.702","2652.415","2542.575"
"6","25","12","425","416","27","4.1","0.13","669.666","38.38","2129.812","2038.49"
"6","25","13","504","359","27","4.1","0.13","649.975","38.058","2078.166","1988.674"
"6","25","14","492","293","26","4","0.13","522.794","35.037","1698.27","1622.239"
"6","25","15","229","295","25","3.7","0.13","311.099","30.608","1009.139","957.527"
"6","25","16","397","167","24","3.1","0.13","202.244","27.917","603.761","566.513"
"6","25","17","630","60","23","2.2","0.13","38.48","23.902","121.004","100.862"
"6","25","18","295","27","22","1.2","0.13","19.384","22.54","50.847","33.191"
"6","25","19","0","0","20","0.7","0.13","0","20","0","0"
"6","25","20","0","0","19","0.7","0.13","0","19","0","0"
"6","25","21","0","0","19","0.8","0.13","0","19","0","0"
"6","25","22","0","0","18","1","0.13","0","18","0","0"
"6","25","23","0","0","18","1.1","0.13","0","18","0","0"
"6","26","0","0","0","17","1.2","0.13","0","17","0","0"
"6","26","1","0","0","17","1.3","0.13","0","17","0","0"
"6","26","2","0","0","17","1.4","0.13","0","17","0","0"
"6","26","3","0","0","17","1.4","0.13","0","17","0","0"
"6","26","4","0","0","17","1.6","0.13","0","17","0","0"
"6","26","5","382","41","19","2","0.13","28.736","19.695","88.17","69.192"
"6","26","6","653","72","21","2.2","0.13","77.158","22.623","180.428","158.18"
"6","26","7","784","90","23","2.2","0.13","284.916","29.458","843.605","797.859"
"6","26","8","859","101","25","2.4","0.13","490.359","36.011","1582.622","1510.689"
"6","26","9","903","109","26","3","0.13","662.506","39.397","2129.279","2037.976"
"6","26","10","918","121","27","3.6","0.13","781.001","41.326","2479.154","2375.453"
"6","26","11","927","125","27","4","0.13","837.385","41.467","2650.271","2540.507"
"6","26","12","923","127","27","4.2","0.13","828.423","40.912","2628.652","2519.654"
"6","26","13","920","116","27","4.1","0.13","756.566","39.896","2418.232","2316.69"
"6","26","14","888","113","26","3.8","0.13","621.294","37.077","2017.998","1930.638"
"6","26","15","833","106","25","3.3","0.13","438.262","33.388","1405.703","1340.039"
"6","26","16","767","85","24","2.8","0.13","228.931","28.556","634.736","596.391"
"6","26","17","616","64","23","2","0.13","41.165","24.004","129.833","109.379"
"6","26","18","274","28","21","1.1","0.13","20.153","21.575","53.349","35.604"
"6","26","19","0","0","19","0.8","0.13","0","19","0","0"
"6","26","20","0","0","19","0.9","0.13","0","19","0","0"
"6","26","21","0","0","18","1.1","0.13","0","18","0","0"
"6","26","22","0","0","17","1.2","0.13","0","17","0","0"
"6","26","23","0","0","17","1.5","0.13","0","17","0","0"
"6","27","0","0","0","17","1.7","0.13","0","17","0","0"
"6","27","1","0","0","16","1.8","0.13","0","16","0","0"
"6","27","2","0","0","16","1.8","0.13","0","16","0","0"
"6","27","3","0","0","16","1.7","0.13","0","16","0","0"
"6","27","4","0","0","17","2","0.13","0","17","0","0"
"6","27","5","370","41","18","2.4","0.13","28.758","18.643","88.615","69.62"
"6","27","6","648","71","20","2.5","0.13","75.866","21.508","178.129","155.963"
"6","27","7","0","143","22","2.7","0.13","103.052","24.196","335.066","307.339"
"6","27","8","12","225","23","3","0.13","169.029","26.408","548.318","513.035"
"6","27","9","101","401","24","3.4","0.13","362.773","30.845","1177.773","1120.186"
"6","27","10","65","434","25","3.8","0.13","377.508","31.689","1215.146","1156.235"
"6","27","11","927","118","25","4.2","0.13","832.726","38.984","2662.307","2552.117"
"6","27","12","925","118","25","4.5","0.13","824.042","38.281","2642.887","2533.385"
"6","27","13","903","120","24","4.7","0.13","748.121","35.75","2430.712","2328.728"
"6","27","14","873","114","23","4.7","0.13","614.016","32.658","2029.162","1941.407"
"6","27","15","822","104","22","4.5","0.13","432.978","28.951","1413.569","1347.627"
"6","27","16","729","92","20","4","0.13","226.998","23.747","647.088","608.305"
"6","27","17","565","70","19","3.3","0.13","45.193","19.872","145.902","124.878"
"6","27","18","211","30","17","2.7","0.13","20.356","17.417","55.112","37.305"
"6","27","19","0","0","16","2.4","0.13","0","16","0","0"
"6","27","20","0","0","16","2.6","0.13","0","16","0","0"
"6","27","21","0","0","16","3","0.13","0","16","0","0"
"6","27","22","0","0","16","3","0.13","0","16","0","0"
"6","27","23","0","0","16","2.8","0.13","0","16","0","0"
"6","28","0","0","0","16","2.6","0.13","0","16","0","0"
"6","28","1","0","0","16","2.4","0.13","0","16","0","0"
"6","28","2","0","0","15","2.3","0.13","0","15","0","0"
"6","28","3","0","0","15","2.1","0.13","0","15","0","0"
"6","28","4","0","0","15","1.9","0.13","0","15","0","0"
"6","28","5","293","48","16","1.9","0.13","31.948","16.788","99.708","80.321"
"6","28","6","590","86","17","1.9","0.13","83.338","18.911","212.747","189.354"
"6","28","7","0","71","19","2.1","0.13","51.792","20.235","166.363","144.614"
"6","28","8","4","184","21","2.5","0.13","135.874","23.991","441.568","410.067"
"6","28","9","26","319","22","3.1","0.13","254.736","27.042","829.624","784.373"
"6","28","10","117","463","23","3.8","0.13","444.583","30.881","1442.768","1375.791"
"6","28","11","52","444","24","4.4","0.13","381.423","30.201","1232.081","1172.569"
"6","28","12","288","473","24","4.9","0.13","601.502","33.172","1946.469","1861.643"
"6","28","13","184","456","23","5.1","0.13","482.976","30.183","1578.207","1506.43"
"6","28","14","424","320","22","5.3","0.13","503.461","29.327","1669.683","1594.666"
"6","28","15","188","300","21","5.1","0.13","298.221","25.441","987.448","936.604"
"6","28","16","163","209","19","4.5","0.13","179.929","21.874","579.229","542.85"
"6","28","17","30","103","17","3.6","0.13","68.874","18.269","228.561","204.608"
"6","28","18","178","32","15","2.7","0.13","21.675","15.444","59.489","41.527"
"6","28","19","0","0","15","2.2","0.13","0","15","0","0"
"6","28","20","0","0","15","2.1","0.13","0","15","0","0"
"6","28","21","0","0","15","2.1","0.13","0","15","0","0"
"6","28","22","0","0","15","2","0.13","0","15","0","0"
"6","28","23","0","0","15","2","0.13","0","15","0","0"
"6","29","0","0","0","15","1.9","0.13","0","15","0","0"
"6","29","1","0","0","15","1.6","0.13","0","15","0","0"
"6","29","2","0","0","15","1.4","0.13","0","15","0","0"
"6","29","3","0","0","15","1.6","0.13","0","15","0","0"
"6","29","4","0","0","15","1.6","0.13","0","15","0","0"
"6","29","5","0","39","15","1.8","0.13","27.867","15.702","86.875","67.942"
"6","29","6","583","88","17","2","0.13","84.168","18.897","216.881","193.341"
"6","29","7","161","228","18","2.4","0.13","204.553","22.566","666.459","626.99"
"6","29","8","253","315","19","2.9","0.13","354.425","26.272","1178.459","1120.847"
"6","29","9","879","122","20","3.4","0.13","657.311","32.453","2170.86","2078.084"
"6","29","10","919","118","21","3.9","0.13","780.355","34.687","2543.595","2437.611"
"6","29","11","930","119","22","4.1","0.13","836.921","36.254","2704.695","2593.003"
"6","29","12","931","116","22","4.3","0.13","828.721","35.726","2684.867","2573.877"
"6","29","13","924","108","22","4.3","0.13","755.868","34.529","2468.302","2364.986"
"6","29","14","898","101","21","4.3","0.13","620.84","31.306","2063.429","1974.459"
"6","29","15","849","93","20","4.1","0.13","438.471","27.44","1441.068","1374.151"
"6","29","16","757","83","19","3.9","0.13","227.946","22.811","649.154","610.298"
"6","29","17","63","107","17","3.3","0.13","71.112","18.374","236.173","211.951"
"6","29","18","255","28","16","2.5","0.13","20.126","16.427","54.813","37.016"
"6","29","19","0","0","16","2","0.13","0","16","0","0"
"6","29","20","0","0","15","1.8","0.13","0","15","0","0"
"6","29","21","0","0","15","1.9","0.13","0","15","0","0"
"6","29","22","0","0","15","2.1","0.13","0","15","0","0"
"6","29","23","0","0","15","2.1","0.13","0","15","0","0"
"6","30","0","0","0","15","2","0.13","0","15","0","0"
"6","30","1","0","0","15","1.9","0.13","0","15","0","0"
"6","30","2","0","0","15","1.8","0.13","0","15","0","0"
"6","30","3","0","0","15","1.8","0.13","0","15","0","0"
"6","30","4","0","0","15","1.9","0.13","0","15","0","0"
"6","30","5","0","31","16","2","0.13","22.507","16.544","69.156","50.852"
"6","30","6","623","76","17","2","0.13","77.319","18.713","189.616","167.043"
"6","30","7","23","194","18","2.2","0.13","144.195","21.366","477.783","444.999"
"6","30","8","217","320","19","2.7","0.13","337.982","26.18","1122.781","1067.142"
"6","30","9","893","109","20","3.3","0.13","656.565","32.639","2167.582","2074.921"
"6","30","10","913","117","21","3.8","0.13","775.58","34.805","2527.001","2421.605"
"6","30","11","923","120","22","4.3","0.13","832.729","35.791","2696.104","2584.716"
"6","30","12","925","117","22","4.6","0.13","825.549","35.129","2680.861","2570.013"
"6","30","13","925","104","22","4.6","0.13","754.476","34.008","2468.982","2365.642"
"6","30","14","899","98","21","4.4","0.13","620.135","31.154","2062.434","1973.499"
"6","30","15","852","90","20","4.1","0.13","438.472","27.441","1441.618","1374.681"
"6","30","16","104","202","24","3.1","0.12","162.715","27.214","517.629","483.433"
"6","30","17","141","108","23","3.1","0.12","70.018","24.397","226.427","202.549"
"6","30","18","34","28","22","3","0.12","19.69","22.383","52.082","34.382"
"6","30","19","0","0","21","2.7","0.12","0","21","0","0"
"6","30","20","0","0","20","2.4","0.12","0","20","0","0"
"6","30","21","0","0","20","2.1","0.12","0","20","0","0"
"6","30","22","0","0","20","2","0.12","0","20","0","0"
"6","30","23","0","0","19","1.8","0.12","0","19","0","0"
"7","1","0","0","0","19","1.6","0.12","0","19","0","0"
"7","1","1","0","0","19","1.4","0.12","0","19","0","0"
"7","1","2","0","0","19","1.3","0.12","0","19","0","0"
"7","1","3","0","0","19","1.3","0.12","0","19","0","0"
"7","1","4","0","0","19","1.6","0.12","0","19","0","0"
"7","1","5","258","45","20","1.9","0.12","29.899","20.737","91.164","72.08"
"7","1","6","523","87","21","2.3","0.12","80.19","22.717","207.111","183.918"
"7","1","7","222","223","23","2.5","0.12","217.327","27.75","688.651","648.395"
"7","1","8","334","287","24","2.5","0.12","372.209","32.2","1211.07","1152.303"
"7","1","9","277","373","25","2.6","0.12","462.795","35.006","1492.4","1423.664"
"7","1","10","240","460","26","2.9","0.12","533.394","36.922","1700.308","1624.205"
"7","1","11","115","491","27","3.2","0.12","474.697","36.231","1506.57","1437.332"
"7","1","12","399","422","26","3.1","0.12","650.772","38.889","2064.882","1975.861"
"7","1","13","478","321","26","2.9","0.12","606.095","38.431","1934.877","1850.462"
"7","1","14","427","319","26","3","0.12","505.648","36.209","1632.393","1558.697"
"7","1","15","346","265","26","3.1","0.12","344.052","32.817","1108.385","1053.256"
"7","1","16","662","99","25","3.1","0.12","217.562","29.142","613.101","575.523"
"7","1","17","29","103","24","3","0.12","68.737","25.395","221.209","197.517"
"7","1","18","194","29","23","2.9","0.12","19.625","23.388","51.588","33.906"
"7","1","19","0","0","21","2.5","0.12","0","21","0","0"
"7","1","20","0","0","21","2","0.12","0","21","0","0"
"7","1","21","0","0","20","1.7","0.12","0","20","0","0"
"7","1","22","0","0","20","1.7","0.12","0","20","0","0"
"7","1","23","0","0","19","1.6","0.12","0","19","0","0"
"7","2","0","0","0","19","1.4","0.12","0","19","0","0"
"7","2","1","0","0","18","1.1","0.12","0","18","0","0"
"7","2","2","0","0","18","0.9","0.12","0","18","0","0"
"7","2","3","0","0","18","0.9","0.12","0","18","0","0"
"7","2","4","0","0","18","1","0.12","0","18","0","0"
"7","2","5","272","44","19","1","0.12","29.269","19.886","89.412","70.389"
"7","2","6","542","84","21","1.2","0.12","78.775","23.124","200.253","177.303"
"7","2","7","6","168","23","1.6","0.12","121.667","26.219","394.325","364.498"
"7","2","8","16","239","24","2","0.12","180.609","28.379","582.8","546.295"
"7","2","9","106","400","25","2.4","0.12","364.99","33.177","1174.695","1117.217"
"7","2","10","381","407","26","2.8","0.12","604.413","38.602","1922.112","1838.15"
"7","2","11","450","368","27","3.2","0.12","660.875","39.88","2090.898","2000.955"
"7","2","12","449","366","27","3.4","0.12","654.82","39.36","2076.546","1987.112"
"7","2","13","439","347","27","3.7","0.12","597.823","37.782","1911.624","1828.034"
"7","2","14","840","115","26","4","0.12","599.073","36.373","1950.673","1865.699"
"7","2","15","788","105","25","4.1","0.12","423.614","32.192","1368.186","1303.851"
"7","2","16","707","89","24","4","0.12","224.004","27.705","632.176","593.921"
"7","2","17","547","68","23","3.7","0.12","43.567","23.79","138.021","117.276"
"7","2","18","212","29","21","3","0.12","19.636","21.382","52.075","34.376"
"7","2","19","0","0","20","2.3","0.12","0","20","0","0"
"7","2","20","0","0","19","1.8","0.12","0","19","0","0"
"7","2","21","0","0","19","1.5","0.12","0","19","0","0"
"7","2","22","0","0","19","1.5","0.12","0","19","0","0"
"7","2","23","0","0","19","1.5","0.12","0","19","0","0"
"7","3","0","0","0","18","1.6","0.12","0","18","0","0"
"7","3","1","0","0","18","1.6","0.12","0","18","0","0"
"7","3","2","0","0","18","1.5","0.12","0","18","0","0"
"7","3","3","0","0","18","1.3","0.12","0","18","0","0"
"7","3","4","0","0","18","1.2","0.12","0","18","0","0"
"7","3","5","293","42","19","1.2","0.12","27.986","19.806","85.251","66.376"
"7","3","6","558","81","21","1.4","0.12","77.261","22.978","193.844","171.121"
"7","3","7","0","134","23","1.8","0.12","96.585","25.449","311.728","284.828"
"7","3","8","49","292","24","2.3","0.12","235.814","29.391","765","722.038"
"7","3","9","297","371","25","2.7","0.12","474.46","35.078","1530.956","1460.854"
"7","3","10","306","419","26","3.2","0.12","558.149","36.875","1783.579","1704.525"
"7","3","11","312","442","27","3.7","0.12","601.255","37.827","1911.404","1827.821"
"7","3","12","432","379","27","4.1","0.12","651.676","38.077","2076.429","1986.999"
"7","3","13","429","355","26","4.3","0.12","597.18","35.878","1923.693","1839.675"
"7","3","14","405","322","26","4.3","0.12","496.085","34.217","1613.353","1540.331"
"7","3","15","373","263","25","4.1","0.12","355.359","31.041","1154.228","1097.475"
"7","3","16","363","177","24","3.6","0.12","204.637","27.674","619.616","581.806"
"7","3","17","42","105","22","2.9","0.12","69.842","23.442","226.844","202.952"
"7","3","18","274","27","21","2.3","0.12","19.311","21.425","51.07","33.407"
"7","3","19","0","0","20","1.8","0.12","0","20","0","0"
"7","3","20","0","0","20","1.4","0.12","0","20","0","0"
"7","3","21","0","0","20","1.2","0.12","0","20","0","0"
"7","3","22","0","0","19","1.2","0.12","0","19","0","0"
"7","3","23","0","0","19","1.3","0.12","0","19","0","0"
"7","4","0","0","0","18","1.4","0.12","0","18","0","0"
"7","4","1","0","0","18","1.2","0.12","0","18","0","0"
"7","4","2","0","0","18","1.1","0.12","0","18","0","0"
"7","4","3","0","0","18","1","0.12","0","18","0","0"
"7","4","4","0","0","18","1.1","0.12","0","18","0","0"
"7","4","5","404","36","19","1.2","0.12","25.148","19.724","76.138","57.586"
"7","4","6","669","64","21","1.5","0.12","73.784","22.792","170.944","149.033"
"7","4","7","14","181","23","1.8","0.12","132.683","26.36","430.389","399.284"
"7","4","8","88","313","25","2.3","0.12","269.081","31.152","870.569","823.867"
"7","4","9","348","360","26","2.9","0.12","498.905","36.237","1605.332","1532.594"
"7","4","10","935","99","26","3.4","0.12","779.44","40.751","2481.937","2378.138"
"7","4","11","943","102","27","3.9","0.12","837.318","41.68","2649.64","2539.898"
"7","4","12","941","103","27","4.2","0.12","830.393","40.948","2636.252","2526.985"
"7","4","13","925","103","27","4.4","0.12","756.926","39.376","2425.494","2323.695"
"7","4","14","899","97","26","4.5","0.12","622.943","36.063","2032.707","1944.826"
"7","4","15","855","88","25","4.3","0.12","441.914","32.296","1428.622","1362.146"
"7","4","16","788","73","24","3.9","0.12","231.596","27.872","646.124","607.375"
"7","4","17","647","56","23","3.3","0.12","39.128","23.755","123.297","103.073"
"7","4","18","326","25","22","2.3","0.12","17.787","22.391","46.504","29.002"
"7","4","19","0","0","20","1.6","0.12","0","20","0","0"
"7","4","20","0","0","20","1.4","0.12","0","20","0","0"
"7","4","21","0","0","19","1.2","0.12","0","19","0","0"
"7","4","22","0","0","19","1.2","0.12","0","19","0","0"
"7","4","23","0","0","19","1.1","0.12","0","19","0","0"
"7","5","0","0","0","18","1","0.12","0","18","0","0"
"7","5","1","0","0","18","0.9","0.12","0","18","0","0"
"7","5","2","0","0","18","0.9","0.12","0","18","0","0"
"7","5","3","0","0","17","0.9","0.12","0","17","0","0"
"7","5","4","0","0","17","1","0.12","0","17","0","0"
"7","5","5","398","35","19","1.1","0.12","24.423","19.721","73.751","55.283"
"7","5","6","662","63","21","1.3","0.12","72.681","22.848","168.097","146.287"
"7","5","7","787","79","23","1.8","0.12","275.61","29.765","810.583","766.007"
"7","5","8","858","90","24","2.5","0.12","481.078","34.606","1562.228","1491.018"
"7","5","9","900","97","25","3.2","0.12","652.699","37.771","2112.961","2022.236"
"7","5","10","920","104","25","3.7","0.12","772.932","38.967","2478.703","2375.019"
"7","5","11","933","106","26","4","0.12","833.362","40.4","2650.631","2540.854"
"7","5","12","934","104","25","4","0.12","826.769","39.287","2642.288","2532.807"
"7","5","13","919","103","25","3.8","0.12","753.823","38.423","2424.782","2323.009"
"7","5","14","895","97","25","3.5","0.12","621.802","36.605","2024.602","1937.008"
"7","5","15","851","88","24","3.2","0.12","441.395","32.594","1425.998","1359.615"
"7","5","16","775","76","23","3","0.12","232.093","27.474","651.407","612.47"
"7","5","17","631","58","22","2.9","0.12","36.93","22.762","116.549","96.565"
"7","5","18","302","26","21","2.5","0.12","18.561","21.393","48.734","31.153"
"7","5","19","0","0","19","2","0.12","0","19","0","0"
"7","5","20","0","0","19","1.5","0.12","0","19","0","0"
"7","5","21","0","0","18","1.2","0.12","0","18","0","0"
"7","5","22","0","0","18","0.9","0.12","0","18","0","0"
"7","5","23","0","0","17","0.6","0.12","0","17","0","0"
"7","6","0","0","0","17","0.4","0.12","0","17","0","0"
"7","6","1","0","0","16","0.3","0.12","0","16","0","0"
"7","6","2","0","0","16","0.3","0.12","0","16","0","0"
"7","6","3","0","0","15","0.4","0.12","0","15","0","0"
"7","6","4","0","0","16","0.6","0.12","0","16","0","0"
"7","6","5","412","37","17","0.8","0.12","26.005","17.829","79.36","60.694"
"7","6","6","0","55","19","1.1","0.12","39.924","20.191","128.36","107.957"
"7","6","7","0","142","21","1.7","0.12","102.144","23.646","333.061","305.405"
"7","6","8","66","303","23","2.6","0.12","251.87","28.447","822.235","777.246"
"7","6","9","66","375","24","3.3","0.12","321.807","30.168","1043.927","991.082"
"7","6","10","959","102","25","3.8","0.12","801.328","39.266","2566.677","2459.875"
"7","6","11","968","104","25","4","0.12","860.952","39.877","2743.703","2630.629"
"7","6","12","967","104","25","4","0.12","854.194","39.761","2724.278","2611.892"
"7","6","13","453","354","25","3.9","0.12","616.387","35.792","1987.418","1901.142"
"7","6","14","450","304","24","3.6","0.12","512.751","33.404","1675.254","1600.039"
"7","6","15","411","254","23","3.1","0.12","370.795","30.348","1209.606","1150.891"
"7","6","16","372","177","22","2.5","0.12","208.411","26.499","634.921","596.569"
"7","6","17","649","60","21","1.8","0.12","38.321","21.974","121.588","101.425"
"7","6","18","309","27","20","1.1","0.12","19.363","20.551","50.97","33.309"
"7","6","19","0","0","19","0.6","0.12","0","19","0","0"
"7","6","20","0","0","18","0.6","0.12","0","18","0","0"
"7","6","21","0","0","17","0.7","0.12","0","17","0","0"
"7","6","22","0","0","17","0.9","0.12","0","17","0","0"
"7","6","23","0","0","16","1","0.12","0","16","0","0"
"7","7","0","0","0","16","1.2","0.12","0","16","0","0"
"7","7","1","0","0","16","1.3","0.12","0","16","0","0"
"7","7","2","0","0","15","1.5","0.12","0","15","0","0"
"7","7","3","0","0","15","1.6","0.12","0","15","0","0"
"7","7","4","0","0","15","2","0.12","0","15","0","0"
"7","7","5","366","39","17","2.5","0.12","27.563","17.604","84.332","65.49"
"7","7","6","0","55","19","2.7","0.12","39.924","19.853","128.558","108.148"
"7","7","7","2","159","20","2.9","0.12","114.426","22.355","376.623","347.424"
"7","7","8","40","282","22","3.2","0.12","224.818","26.387","737.321","695.341"
"7","7","9","269","391","23","3.7","0.12","472.895","31.53","1546.58","1475.925"
"7","7","10","279","437","24","4","0.12","553.561","33.541","1791.352","1712.023"
"7","7","11","952","109","24","4.2","0.12","853.084","38.328","2735.418","2622.637"
"7","7","12","950","109","24","4.2","0.12","845.788","38.206","2714.165","2602.137"
"7","7","13","939","105","24","4.1","0.12","772.573","37.171","2497.38","2393.033"
"7","7","14","463","298","23","3.9","0.12","517.193","32.07","1699.346","1623.277"
"7","7","15","421","250","22","3.6","0.12","373.144","28.83","1225.073","1165.81"
"7","7","16","786","80","21","3.3","0.12","239.824","25.408","682.971","642.916"
"7","7","17","637","61","20","3","0.12","38.987","20.791","124.476","104.211"
"7","7","18","299","27","19","2.4","0.12","19.372","19.417","51.049","33.386"
"7","7","19","0","0","18","2","0.12","0","18","0","0"
"7","7","20","0","0","17","1.9","0.12","0","17","0","0"
"7","7","21","0","0","17","1.9","0.12","0","17","0","0"
"7","7","22","0","0","16","1.9","0.12","0","16","0","0"
"7","7","23","0","0","16","1.7","0.12","0","16","0","0"
"7","8","0","0","0","16","1.4","0.12","0","16","0","0"
"7","8","1","0","0","16","1.2","0.12","0","16","0","0"
"7","8","2","0","0","15","1.1","0.12","0","15","0","0"
"7","8","3","0","0","15","1.1","0.12","0","15","0","0"
"7","8","4","0","0","16","1.2","0.12","0","16","0","0"
"7","8","5","386","38","17","1.6","0.12","26.853","17.704","81.893","63.137"
"7","8","6","672","68","19","1.9","0.12","73.105","20.626","170.245","148.359"
"7","8","7","514","155","21","2.2","0.12","253.153","26.79","778.045","734.621"
"7","8","8","879","97","22","2.8","0.12","497.695","32.401","1632.203","1558.513"
